id,Umur,Premi,Lama_Berlangganan
148768,22.0,2630.0,33.0
148769,30.0,32806.0,39.0
148771,39.0,35382.0,259.0
148773,43.0,2630.0,134.0
148781,39.0,31417.0,123.0
148782,44.0,36676.0,211.0
148783,72.0,48237.0,17.0
148784,30.0,35290.0,87.0
148786,22.0,41040.0,32.0
148787,26.0,36865.0,88.0
148791,53.0,45380.0,213.0
148793,25.0,34088.0,173.0
148797,59.0,2630.0,280.0
148798,27.0,31588.0,200.0
148799,37.0,36494.0,255.0
148803,30.0,32142.0,150.0
148804,69.0,58807.0,181.0
148805,39.0,36036.0,189.0
148808,48.0,31346.0,242.0
148811,23.0,27829.0,247.0
148815,45.0,44095.0,233.0
148816,22.0,39876.0,76.0
148819,55.0,27420.0,216.0
148822,25.0,25463.0,284.0
148823,44.0,41852.0,60.0
148826,23.0,46030.0,128.0
148827,57.0,2630.0,69.0
148828,47.0,30021.0,58.0
148834,50.0,57013.0,169.0
148835,52.0,37756.0,132.0
148837,54.0,31659.0,182.0
148842,32.0,50687.0,221.0
148843,37.0,19671.0,167.0
148844,25.0,27556.0,155.0
148846,50.0,35125.0,80.0
148847,24.0,2630.0,62.0
148848,72.0,37828.0,190.0
148853,74.0,36998.0,258.0
148856,26.0,33093.0,250.0
148857,28.0,23774.0,125.0
148859,21.0,34950.0,54.0
148863,50.0,36353.0,238.0
148864,60.0,29993.0,152.0
148866,23.0,2630.0,206.0
148868,67.0,2630.0,251.0
148873,28.0,24946.0,146.0
148874,26.0,22921.0,190.0
148875,69.0,29834.0,17.0
148876,25.0,50396.0,232.0
148878,53.0,38056.0,36.0
148879,54.0,36498.0,74.0
148880,37.0,24424.0,74.0
148881,59.0,39465.0,206.0
148882,43.0,30145.0,233.0
148886,54.0,34261.0,41.0
148890,59.0,23136.0,13.0
148891,22.0,48978.0,64.0
148895,64.0,36397.0,32.0
148897,40.0,32599.0,148.0
148898,25.0,41662.0,126.0
148899,43.0,50024.0,88.0
148900,25.0,35573.0,178.0
148903,21.0,34407.0,19.0
148904,59.0,32725.0,82.0
148907,21.0,31685.0,70.0
148908,22.0,29634.0,218.0
148912,47.0,38123.0,126.0
148913,76.0,51818.0,37.0
148915,27.0,20212.0,134.0
148918,53.0,32158.0,80.0
148919,65.0,39253.0,123.0
148921,27.0,21158.0,179.0
148922,23.0,29170.0,157.0
148923,22.0,30179.0,265.0
148924,25.0,29264.0,125.0
148926,27.0,33302.0,223.0
148931,23.0,32268.0,287.0
148933,29.0,2630.0,64.0
148934,28.0,30209.0,38.0
148935,50.0,34415.0,136.0
148938,21.0,42640.0,146.0
148942,59.0,30829.0,131.0
148943,23.0,30362.0,23.0
148944,36.0,34488.0,147.0
148945,21.0,45275.0,188.0
148946,62.0,26264.0,142.0
148947,45.0,53167.0,37.0
148950,36.0,38378.0,275.0
148951,23.0,30119.0,267.0
148956,46.0,39825.0,213.0
148958,25.0,2630.0,269.0
148959,21.0,35605.0,113.0
148960,25.0,22190.0,86.0
148961,25.0,42022.0,75.0
148962,28.0,41618.0,275.0
148964,43.0,2630.0,289.0
148965,22.0,31339.0,13.0
148966,36.0,2630.0,296.0
148968,65.0,34553.0,38.0
148969,43.0,32113.0,196.0
148970,45.0,35866.0,61.0
148971,60.0,51080.0,81.0
148972,74.0,47015.0,53.0
148973,29.0,33408.0,22.0
148974,49.0,36120.0,136.0
148976,73.0,2630.0,117.0
148977,22.0,27464.0,286.0
148978,65.0,60200.0,254.0
148980,26.0,32515.0,20.0
148982,50.0,30347.0,62.0
148984,27.0,23788.0,226.0
148985,21.0,25834.0,262.0
148986,23.0,40191.0,106.0
148987,23.0,44841.0,121.0
148989,24.0,32501.0,268.0
148991,28.0,2630.0,174.0
148993,24.0,27365.0,30.0
148997,25.0,29653.0,78.0
149000,45.0,2630.0,56.0
149003,25.0,22790.0,134.0
149004,22.0,30454.0,54.0
149005,25.0,2630.0,230.0
149006,39.0,22135.0,110.0
149007,22.0,39201.0,87.0
149008,20.0,36220.0,112.0
149009,27.0,52211.0,271.0
149010,28.0,24275.0,266.0
149011,39.0,24572.0,96.0
149012,20.0,25242.0,257.0
149014,53.0,2630.0,266.0
149015,42.0,50924.0,264.0
149016,45.0,31433.0,284.0
149020,55.0,26011.0,186.0
149021,57.0,35282.0,252.0
149022,21.0,35574.0,80.0
149023,21.0,31367.0,235.0
149025,39.0,29937.0,206.0
149026,41.0,25806.0,151.0
149027,51.0,2630.0,27.0
149032,43.0,2630.0,34.0
149034,35.0,33504.0,82.0
149037,45.0,46461.0,61.0
149038,58.0,52184.0,31.0
149039,25.0,33439.0,79.0
149040,23.0,39175.0,136.0
149042,23.0,28249.0,58.0
149043,21.0,2630.0,104.0
149045,40.0,34887.0,241.0
149046,23.0,2630.0,66.0
149048,27.0,21938.0,69.0
149049,29.0,29346.0,277.0
149052,24.0,26149.0,159.0
149054,50.0,47734.0,23.0
149056,28.0,19718.0,52.0
149057,25.0,30879.0,262.0
149059,53.0,22283.0,147.0
149060,22.0,42636.0,180.0
149065,63.0,51779.0,10.0
149067,21.0,28195.0,65.0
149069,24.0,39141.0,142.0
149071,22.0,29857.0,116.0
149072,22.0,28608.0,251.0
149074,22.0,34208.0,108.0
149075,22.0,42295.0,93.0
149077,27.0,22129.0,244.0
149079,35.0,2630.0,12.0
149080,36.0,34554.0,11.0
149082,31.0,2630.0,78.0
149083,40.0,2630.0,125.0
149089,26.0,28396.0,109.0
149090,44.0,24431.0,38.0
149092,29.0,38141.0,206.0
149094,29.0,27602.0,243.0
149095,30.0,2630.0,166.0
149096,48.0,26148.0,31.0
149098,65.0,37783.0,189.0
149100,32.0,2630.0,176.0
149101,24.0,22098.0,168.0
149102,40.0,48858.0,96.0
149104,24.0,30045.0,10.0
149106,36.0,30589.0,220.0
149109,48.0,31418.0,64.0
149110,27.0,37552.0,189.0
149111,55.0,40673.0,78.0
149112,34.0,37114.0,181.0
149116,43.0,28027.0,210.0
149117,21.0,31559.0,106.0
149118,48.0,46231.0,93.0
149119,24.0,28770.0,105.0
149121,35.0,44173.0,267.0
149122,23.0,31393.0,64.0
149123,70.0,43203.0,247.0
149126,25.0,30927.0,182.0
149127,61.0,37614.0,201.0
149129,22.0,30982.0,275.0
149131,22.0,45842.0,139.0
149132,53.0,30412.0,203.0
149135,22.0,58860.0,147.0
149136,25.0,38935.0,153.0
149138,68.0,38056.0,254.0
149140,22.0,14578.0,70.0
149141,26.0,42172.0,33.0
149142,22.0,20310.0,28.0
149143,26.0,2630.0,45.0
149144,61.0,29871.0,133.0
149145,65.0,23351.0,67.0
149146,25.0,30135.0,185.0
149147,42.0,38639.0,229.0
149148,34.0,30638.0,238.0
149150,34.0,21162.0,10.0
149152,67.0,26544.0,240.0
149157,27.0,39047.0,13.0
149158,39.0,38368.0,240.0
149160,74.0,51718.0,170.0
149162,30.0,2630.0,299.0
149164,62.0,33226.0,22.0
149165,60.0,30122.0,124.0
149168,52.0,50194.0,152.0
149169,32.0,25095.0,20.0
149172,44.0,30467.0,96.0
149173,49.0,37325.0,264.0
149174,53.0,31816.0,229.0
149175,26.0,33047.0,289.0
149177,72.0,35072.0,144.0
149178,63.0,30632.0,169.0
149179,21.0,2630.0,267.0
149181,21.0,31294.0,152.0
149182,23.0,24220.0,209.0
149184,23.0,41939.0,135.0
149186,23.0,24340.0,216.0
149187,60.0,53956.0,56.0
149191,23.0,30374.0,247.0
149193,34.0,34595.0,283.0
149196,26.0,2630.0,22.0
149199,66.0,29709.0,134.0
149200,45.0,57662.0,111.0
149201,41.0,32602.0,133.0
149203,27.0,2630.0,173.0
149204,47.0,25379.0,86.0
149207,61.0,2630.0,31.0
149208,23.0,52700.0,164.0
149210,20.0,31965.0,17.0
149215,25.0,26776.0,289.0
149216,21.0,48428.0,30.0
149218,29.0,37090.0,263.0
149220,66.0,2630.0,62.0
149221,27.0,40304.0,31.0
149222,71.0,39894.0,164.0
149223,24.0,41200.0,236.0
149225,27.0,2630.0,172.0
149227,43.0,23119.0,190.0
149228,21.0,35041.0,235.0
149232,36.0,27838.0,236.0
149233,45.0,33447.0,128.0
149234,25.0,34008.0,260.0
149236,47.0,53218.0,79.0
149238,25.0,30253.0,195.0
149239,26.0,34883.0,45.0
149240,50.0,38648.0,196.0
149244,44.0,2630.0,26.0
149247,52.0,53704.0,43.0
149248,46.0,27435.0,31.0
149251,55.0,45331.0,145.0
149254,23.0,29788.0,289.0
149256,22.0,44514.0,55.0
149258,61.0,45142.0,272.0
149260,21.0,32996.0,296.0
149261,24.0,37143.0,76.0
149262,24.0,30002.0,161.0
149263,22.0,30288.0,220.0
149264,32.0,18545.0,223.0
149268,44.0,21730.0,47.0
149269,25.0,47827.0,140.0
149270,23.0,35179.0,39.0
149271,43.0,45080.0,182.0
149273,44.0,41914.0,298.0
149274,51.0,35362.0,13.0
149277,27.0,35537.0,48.0
149279,40.0,26091.0,16.0
149280,64.0,34343.0,24.0
149282,39.0,25596.0,188.0
149283,54.0,46142.0,98.0
149284,21.0,29516.0,90.0
149286,54.0,42713.0,226.0
149287,41.0,35314.0,42.0
149288,71.0,42708.0,53.0
149290,48.0,2630.0,117.0
149291,63.0,51964.0,292.0
149292,24.0,35469.0,273.0
149297,55.0,24645.0,80.0
149301,27.0,33159.0,64.0
149303,27.0,2630.0,15.0
149304,41.0,48179.0,84.0
149306,25.0,31550.0,38.0
149308,47.0,25333.0,238.0
149309,32.0,24945.0,273.0
149311,25.0,28389.0,15.0
149312,54.0,47714.0,156.0
149314,41.0,58257.0,59.0
149315,23.0,35855.0,88.0
149317,48.0,35074.0,90.0
149319,24.0,28738.0,249.0
149320,51.0,34055.0,108.0
149324,21.0,57145.0,225.0
149325,40.0,30228.0,289.0
149326,53.0,30725.0,44.0
149330,53.0,25564.0,53.0
149331,23.0,2630.0,145.0
149338,78.0,2630.0,157.0
149341,21.0,39631.0,183.0
149344,41.0,37522.0,244.0
149349,78.0,37038.0,212.0
149350,33.0,28235.0,36.0
149351,40.0,29868.0,236.0
149352,23.0,30846.0,293.0
149353,34.0,26982.0,69.0
149354,74.0,37839.0,114.0
149355,43.0,32180.0,13.0
149359,43.0,30820.0,267.0
149361,26.0,25202.0,226.0
149362,25.0,28621.0,45.0
149366,45.0,35178.0,81.0
149367,27.0,20822.0,31.0
149368,40.0,2630.0,238.0
149370,20.0,29099.0,134.0
149371,22.0,44395.0,212.0
149372,20.0,2630.0,107.0
149373,60.0,32251.0,106.0
149376,23.0,35061.0,296.0
149377,48.0,2630.0,232.0
149378,35.0,29917.0,102.0
149382,52.0,51144.0,134.0
149383,51.0,33829.0,11.0
149388,62.0,19979.0,273.0
149389,45.0,21715.0,163.0
149390,24.0,57454.0,31.0
149391,65.0,2630.0,254.0
149396,24.0,46662.0,135.0
149397,39.0,2630.0,83.0
149399,29.0,29092.0,19.0
149400,24.0,22858.0,165.0
149403,27.0,36877.0,141.0
149405,52.0,2630.0,235.0
149406,27.0,25009.0,180.0
149407,27.0,29675.0,92.0
149409,56.0,54866.0,56.0
149410,33.0,25032.0,69.0
149411,56.0,2630.0,66.0
149412,57.0,2630.0,35.0
149415,46.0,2630.0,251.0
149416,40.0,2630.0,256.0
149419,28.0,26253.0,34.0
149425,21.0,2630.0,14.0
149426,24.0,25445.0,67.0
149427,24.0,31618.0,223.0
149428,49.0,30577.0,201.0
149429,43.0,35940.0,122.0
149430,21.0,28632.0,40.0
149431,21.0,30549.0,55.0
149432,52.0,27766.0,15.0
149433,75.0,2630.0,75.0
149434,22.0,43707.0,264.0
149436,25.0,38790.0,185.0
149439,34.0,29685.0,111.0
149442,24.0,22602.0,65.0
149445,24.0,23274.0,32.0
149450,23.0,2630.0,141.0
149451,59.0,2630.0,218.0
149452,21.0,45989.0,95.0
149454,22.0,27926.0,16.0
149455,43.0,31847.0,235.0
149456,27.0,35732.0,263.0
149457,63.0,48997.0,167.0
149458,44.0,55300.0,267.0
149459,22.0,28580.0,163.0
149460,46.0,2630.0,33.0
149461,43.0,2630.0,174.0
149463,25.0,33294.0,14.0
149464,73.0,31912.0,91.0
149465,35.0,29254.0,88.0
149466,45.0,50188.0,47.0
149467,68.0,24310.0,202.0
149469,28.0,27578.0,10.0
149474,63.0,2630.0,294.0
149475,46.0,38730.0,118.0
149477,27.0,29129.0,168.0
149478,76.0,18940.0,279.0
149481,21.0,37005.0,250.0
149483,20.0,33114.0,42.0
149484,24.0,43511.0,41.0
149485,24.0,30838.0,195.0
149490,63.0,51356.0,236.0
149492,25.0,34700.0,294.0
149493,64.0,39393.0,79.0
149494,23.0,30838.0,131.0
149496,38.0,2630.0,282.0
149497,22.0,24380.0,81.0
149499,41.0,28189.0,149.0
149500,22.0,23911.0,80.0
149501,31.0,36136.0,35.0
149502,35.0,58094.0,167.0
149503,22.0,44444.0,190.0
149505,44.0,39911.0,174.0
149508,20.0,33628.0,137.0
149512,30.0,32011.0,41.0
149513,59.0,40778.0,29.0
149514,42.0,53465.0,108.0
149516,75.0,34568.0,29.0
149520,21.0,27415.0,146.0
149521,48.0,40173.0,161.0
149522,45.0,41848.0,49.0
149525,36.0,22860.0,291.0
149526,23.0,24156.0,182.0
149528,47.0,36359.0,115.0
149533,44.0,45052.0,140.0
149534,32.0,24086.0,24.0
149535,25.0,34660.0,162.0
149537,33.0,42164.0,137.0
149538,41.0,36451.0,272.0
149540,48.0,2630.0,253.0
149543,57.0,29470.0,67.0
149544,71.0,37185.0,232.0
149545,25.0,23960.0,95.0
149546,21.0,18424.0,90.0
149547,23.0,38388.0,285.0
149548,47.0,28465.0,99.0
149549,61.0,33387.0,78.0
149550,43.0,27014.0,244.0
149552,59.0,41677.0,214.0
149553,21.0,2630.0,17.0
149555,23.0,26600.0,69.0
149558,47.0,53062.0,30.0
149559,48.0,60381.0,119.0
149563,25.0,30057.0,91.0
149566,46.0,22080.0,12.0
149568,52.0,41856.0,72.0
149569,24.0,32268.0,177.0
149571,48.0,30742.0,191.0
149572,40.0,23257.0,44.0
149573,29.0,2630.0,124.0
149574,23.0,26881.0,170.0
149576,24.0,40526.0,235.0
149578,55.0,36830.0,240.0
149580,30.0,27118.0,146.0
149581,22.0,2630.0,260.0
149583,22.0,25541.0,217.0
149584,28.0,35826.0,152.0
149585,26.0,35934.0,174.0
149589,23.0,2630.0,195.0
149591,46.0,41132.0,209.0
149592,32.0,2630.0,126.0
149593,46.0,26912.0,51.0
149594,46.0,31701.0,222.0
149595,26.0,22534.0,179.0
149597,23.0,43853.0,273.0
149599,47.0,45607.0,173.0
149600,40.0,30436.0,247.0
149604,27.0,30078.0,285.0
149606,65.0,24277.0,162.0
149607,53.0,20694.0,94.0
149610,25.0,36819.0,220.0
149613,40.0,30505.0,106.0
149615,39.0,37569.0,240.0
149616,48.0,42837.0,260.0
149617,45.0,45414.0,187.0
149618,25.0,2630.0,242.0
149619,36.0,25262.0,298.0
149620,49.0,34856.0,295.0
149621,35.0,19228.0,73.0
149622,27.0,47163.0,180.0
149624,21.0,27171.0,190.0
149627,23.0,47447.0,264.0
149631,39.0,32393.0,235.0
149632,53.0,28164.0,213.0
149635,54.0,44973.0,187.0
149636,24.0,26423.0,203.0
149637,31.0,2630.0,245.0
149639,29.0,37221.0,196.0
149641,59.0,31067.0,14.0
149643,51.0,45711.0,216.0
149645,61.0,2630.0,164.0
149646,48.0,2630.0,266.0
149647,32.0,30606.0,45.0
149649,44.0,21761.0,79.0
149651,55.0,45418.0,194.0
149653,72.0,33294.0,142.0
149654,62.0,51156.0,277.0
149655,21.0,30437.0,214.0
149656,52.0,2630.0,59.0
149659,44.0,35133.0,68.0
149660,21.0,31327.0,41.0
149665,50.0,41016.0,183.0
149668,56.0,28669.0,239.0
149672,73.0,34081.0,221.0
149673,48.0,37510.0,256.0
149674,44.0,46399.0,229.0
149676,49.0,29710.0,267.0
149678,46.0,30562.0,291.0
149680,22.0,27021.0,222.0
149681,42.0,32589.0,15.0
149682,58.0,42968.0,287.0
149685,50.0,33903.0,170.0
149689,38.0,33136.0,167.0
149690,59.0,2630.0,156.0
149691,25.0,38708.0,169.0
149693,23.0,35932.0,243.0
149698,29.0,33845.0,22.0
149701,26.0,30570.0,201.0
149704,21.0,2630.0,174.0
149707,78.0,40282.0,109.0
149710,22.0,2630.0,274.0
149711,24.0,38730.0,128.0
149712,75.0,33256.0,280.0
149713,25.0,20677.0,214.0
149717,25.0,28829.0,296.0
149718,43.0,34398.0,29.0
149719,33.0,2630.0,219.0
149720,74.0,46454.0,296.0
149722,34.0,2630.0,246.0
149723,57.0,29605.0,295.0
149725,23.0,29664.0,287.0
149726,57.0,33832.0,127.0
149727,25.0,31900.0,212.0
149728,22.0,21234.0,164.0
149729,42.0,29666.0,207.0
149732,34.0,33130.0,11.0
149733,47.0,27124.0,283.0
149735,23.0,2630.0,126.0
149738,54.0,36871.0,134.0
149739,21.0,43874.0,238.0
149741,22.0,2630.0,167.0
149742,22.0,23339.0,120.0
149743,52.0,37499.0,187.0
149744,24.0,20240.0,218.0
149745,42.0,40301.0,166.0
149747,63.0,21380.0,45.0
149752,23.0,2630.0,71.0
149753,25.0,23047.0,142.0
149756,24.0,37814.0,236.0
149758,50.0,2630.0,185.0
149759,21.0,2630.0,263.0
149760,44.0,18618.0,67.0
149761,38.0,32393.0,263.0
149764,36.0,34554.0,109.0
149766,31.0,2630.0,270.0
149768,55.0,39833.0,231.0
149769,50.0,2630.0,52.0
149770,23.0,30288.0,103.0
149771,34.0,44815.0,203.0
149772,50.0,47808.0,19.0
149773,41.0,44279.0,153.0
149776,58.0,2630.0,271.0
149779,42.0,28512.0,113.0
149780,43.0,48177.0,250.0
149782,23.0,38777.0,132.0
149785,74.0,45970.0,21.0
149787,36.0,31536.0,217.0
149790,56.0,2630.0,110.0
149791,25.0,29629.0,79.0
149792,62.0,31635.0,252.0
149793,52.0,47519.0,192.0
149795,44.0,2630.0,269.0
149797,29.0,37091.0,248.0
149798,25.0,32927.0,53.0
149799,40.0,31966.0,32.0
149802,20.0,40681.0,219.0
149804,42.0,30255.0,255.0
149805,40.0,39372.0,72.0
149808,25.0,52612.0,285.0
149810,59.0,37999.0,186.0
149812,22.0,31727.0,78.0
149814,21.0,29600.0,135.0
149817,62.0,33976.0,271.0
149823,52.0,27256.0,70.0
149825,54.0,2630.0,254.0
149827,47.0,48958.0,284.0
149829,44.0,24260.0,197.0
149831,61.0,46005.0,268.0
149832,34.0,23248.0,132.0
149833,25.0,2630.0,236.0
149834,20.0,35399.0,274.0
149835,54.0,49926.0,159.0
149839,72.0,35962.0,298.0
149840,66.0,56143.0,296.0
149843,73.0,2630.0,146.0
149846,79.0,2630.0,284.0
149848,22.0,26262.0,193.0
149849,56.0,26320.0,91.0
149850,44.0,38517.0,127.0
149854,33.0,24877.0,109.0
149857,35.0,33252.0,157.0
149858,48.0,38274.0,298.0
149859,41.0,36290.0,109.0
149860,26.0,26295.0,284.0
149862,21.0,21030.0,121.0
149868,20.0,28593.0,48.0
149871,29.0,39400.0,299.0
149874,48.0,22072.0,222.0
149875,49.0,2630.0,183.0
149876,34.0,22993.0,110.0
149881,42.0,37369.0,292.0
149882,29.0,27310.0,263.0
149884,25.0,2630.0,180.0
149885,25.0,32599.0,276.0
149886,39.0,30641.0,56.0
149887,34.0,24430.0,13.0
149891,44.0,24939.0,162.0
149892,44.0,30476.0,248.0
149893,48.0,23501.0,88.0
149894,24.0,30968.0,48.0
149896,26.0,2630.0,219.0
149898,27.0,49071.0,155.0
149899,63.0,31291.0,126.0
149901,47.0,31458.0,69.0
149904,56.0,44189.0,289.0
149906,28.0,33008.0,220.0
149911,52.0,53652.0,283.0
149913,24.0,2630.0,85.0
149914,24.0,28790.0,48.0
149915,53.0,50178.0,272.0
149917,43.0,31625.0,221.0
149918,45.0,35607.0,21.0
149919,80.0,29675.0,112.0
149924,23.0,23044.0,193.0
149926,22.0,35590.0,63.0
149927,78.0,35285.0,141.0
149928,26.0,24365.0,110.0
149930,71.0,39860.0,19.0
149932,51.0,33148.0,232.0
149933,24.0,30941.0,196.0
149934,26.0,34588.0,295.0
149935,55.0,47339.0,273.0
149940,24.0,25781.0,191.0
149942,40.0,49292.0,196.0
149943,24.0,34185.0,188.0
149944,74.0,21354.0,114.0
149945,30.0,2630.0,258.0
149946,20.0,25698.0,102.0
149948,42.0,33730.0,20.0
149950,55.0,39462.0,103.0
149954,44.0,35855.0,234.0
149955,44.0,33229.0,206.0
149957,30.0,35916.0,208.0
149958,23.0,46253.0,140.0
149960,50.0,33283.0,11.0
149962,24.0,43137.0,160.0
149964,47.0,23855.0,231.0
149966,24.0,38205.0,18.0
149968,22.0,37333.0,146.0
149969,39.0,2630.0,148.0
149971,41.0,29419.0,131.0
149972,51.0,2630.0,127.0
149974,41.0,2630.0,216.0
149975,70.0,48857.0,247.0
149976,43.0,25411.0,83.0
149977,64.0,38623.0,265.0
149979,23.0,36153.0,33.0
149980,59.0,35321.0,13.0
149981,38.0,35181.0,63.0
149982,32.0,39651.0,286.0
149983,25.0,27212.0,113.0
149987,41.0,33751.0,43.0
149988,50.0,56208.0,109.0
149989,32.0,36691.0,25.0
149990,21.0,27012.0,154.0
149991,27.0,35274.0,96.0
149993,42.0,28708.0,182.0
149994,21.0,44797.0,96.0
149995,62.0,41649.0,164.0
149997,29.0,24916.0,234.0
150001,24.0,35998.0,54.0
150002,28.0,30934.0,187.0
150003,23.0,2630.0,270.0
150004,22.0,31712.0,182.0
150006,58.0,47383.0,73.0
150008,38.0,38025.0,250.0
150009,52.0,39940.0,286.0
150010,71.0,2630.0,194.0
150012,26.0,2630.0,168.0
150013,25.0,30858.0,182.0
150016,26.0,39218.0,79.0
150019,63.0,33584.0,224.0
150021,48.0,2630.0,114.0
150023,36.0,18880.0,165.0
150024,45.0,36157.0,78.0
150026,43.0,2630.0,238.0
150027,54.0,44403.0,192.0
150029,38.0,36262.0,281.0
150030,73.0,2630.0,133.0
150031,21.0,30871.0,45.0
150032,54.0,2630.0,180.0
150035,40.0,39852.0,251.0
150036,39.0,2630.0,101.0
150037,68.0,43801.0,211.0
150040,25.0,30384.0,177.0
150041,31.0,2630.0,43.0
150043,26.0,2630.0,40.0
150044,24.0,30505.0,113.0
150046,47.0,28984.0,195.0
150048,55.0,27544.0,33.0
150049,24.0,27992.0,45.0
150051,33.0,2630.0,99.0
150053,20.0,51373.0,42.0
150055,27.0,27936.0,183.0
150057,68.0,32431.0,33.0
150060,27.0,27946.0,285.0
150061,46.0,38156.0,14.0
150062,34.0,41920.0,72.0
150064,24.0,27989.0,80.0
150066,22.0,39714.0,227.0
150067,26.0,27980.0,287.0
150068,56.0,36715.0,22.0
150069,47.0,2630.0,75.0
150070,41.0,40708.0,89.0
150071,20.0,42130.0,276.0
150072,21.0,2630.0,107.0
150073,20.0,24429.0,288.0
150074,21.0,32811.0,108.0
150075,50.0,34704.0,240.0
150078,46.0,2630.0,53.0
150081,21.0,34030.0,64.0
150082,39.0,28010.0,90.0
150083,27.0,26726.0,278.0
150084,72.0,40861.0,59.0
150087,40.0,36832.0,127.0
150089,75.0,50481.0,74.0
150090,56.0,56067.0,99.0
150092,22.0,31133.0,33.0
150094,78.0,42641.0,88.0
150095,25.0,26904.0,65.0
150098,23.0,30925.0,44.0
150099,34.0,33359.0,53.0
150101,21.0,2630.0,27.0
150103,24.0,56747.0,296.0
150105,51.0,37270.0,38.0
150107,44.0,46903.0,115.0
150108,26.0,2630.0,57.0
150110,25.0,34671.0,140.0
150112,24.0,47620.0,194.0
150113,24.0,41475.0,181.0
150114,24.0,28570.0,207.0
150115,59.0,2630.0,20.0
150116,48.0,2630.0,52.0
150117,25.0,2630.0,232.0
150119,24.0,29762.0,120.0
150121,49.0,2630.0,171.0
150123,65.0,41590.0,204.0
150125,49.0,46173.0,237.0
150127,67.0,44954.0,12.0
150128,70.0,37039.0,92.0
150130,20.0,24171.0,186.0
150131,50.0,42588.0,28.0
150132,52.0,44079.0,176.0
150135,43.0,38478.0,264.0
150136,58.0,38919.0,190.0
150138,25.0,42672.0,223.0
150139,24.0,43848.0,114.0
150142,21.0,2630.0,178.0
150144,26.0,33939.0,139.0
150146,28.0,25068.0,57.0
150147,45.0,37243.0,248.0
150149,30.0,32090.0,270.0
150151,44.0,30556.0,202.0
150152,30.0,2630.0,63.0
150155,26.0,36861.0,281.0
150156,24.0,21995.0,250.0
150159,32.0,57749.0,171.0
150160,32.0,2630.0,189.0
150161,26.0,16569.0,45.0
150167,22.0,34354.0,95.0
150168,72.0,28171.0,243.0
150169,24.0,34752.0,148.0
150174,22.0,17935.0,15.0
150177,72.0,39865.0,23.0
150179,21.0,38581.0,129.0
150181,44.0,51224.0,145.0
150182,25.0,35807.0,298.0
150184,29.0,26969.0,123.0
150188,40.0,41626.0,225.0
150189,20.0,19908.0,234.0
150190,46.0,44585.0,99.0
150192,46.0,32006.0,227.0
150193,40.0,36359.0,263.0
150196,45.0,2630.0,206.0
150200,27.0,27146.0,158.0
150202,42.0,46604.0,253.0
150203,23.0,43829.0,144.0
150204,61.0,31794.0,118.0
150206,47.0,34009.0,268.0
150207,55.0,27783.0,165.0
150211,42.0,29206.0,268.0
150213,43.0,39008.0,184.0
150218,30.0,29630.0,247.0
150220,61.0,28398.0,66.0
150221,51.0,38089.0,46.0
150222,41.0,2630.0,265.0
150224,23.0,30345.0,126.0
150228,32.0,32434.0,234.0
150229,24.0,29184.0,41.0
150230,37.0,2630.0,111.0
150231,21.0,52523.0,11.0
150235,23.0,49604.0,47.0
150236,67.0,48150.0,184.0
150237,23.0,26579.0,168.0
150238,20.0,34897.0,249.0
150239,24.0,21274.0,233.0
150240,70.0,33028.0,155.0
150241,45.0,27529.0,178.0
150242,40.0,30006.0,65.0
150243,48.0,40769.0,37.0
150246,21.0,24084.0,223.0
150247,28.0,2630.0,189.0
150248,49.0,2630.0,106.0
150251,42.0,39841.0,222.0
150253,59.0,27733.0,113.0
150255,23.0,32055.0,92.0
150260,60.0,39919.0,131.0
150261,23.0,22848.0,195.0
150262,33.0,27452.0,150.0
150263,44.0,51189.0,282.0
150264,24.0,49866.0,137.0
150266,23.0,2630.0,267.0
150269,64.0,35621.0,231.0
150270,66.0,55299.0,228.0
150271,42.0,33519.0,157.0
150272,46.0,25462.0,16.0
150273,37.0,32976.0,35.0
150276,45.0,23848.0,150.0
150278,23.0,30824.0,256.0
150280,23.0,21693.0,144.0
150281,27.0,27916.0,47.0
150282,67.0,2630.0,113.0
150284,39.0,24459.0,71.0
150285,25.0,2630.0,172.0
150286,24.0,41733.0,250.0
150287,51.0,27060.0,298.0
150288,21.0,47312.0,243.0
150290,56.0,2630.0,15.0
150291,46.0,2630.0,284.0
150292,39.0,2630.0,284.0
150293,22.0,30055.0,226.0
150295,29.0,32092.0,101.0
150299,44.0,33818.0,203.0
150300,50.0,41926.0,110.0
150303,24.0,35349.0,97.0
150306,25.0,32444.0,91.0
150307,51.0,2630.0,287.0
150310,25.0,45128.0,57.0
150311,67.0,34438.0,239.0
150312,36.0,35128.0,80.0
150314,50.0,30258.0,161.0
150316,44.0,51701.0,288.0
150319,22.0,23445.0,295.0
150320,66.0,38506.0,270.0
150323,26.0,29748.0,45.0
150324,72.0,30630.0,69.0
150328,24.0,24938.0,150.0
150329,22.0,43620.0,275.0
150331,22.0,2630.0,265.0
150333,30.0,58964.0,36.0
150334,65.0,2630.0,231.0
150335,21.0,35716.0,109.0
150339,24.0,23147.0,229.0
150340,23.0,2630.0,52.0
150341,23.0,21191.0,185.0
150343,53.0,42971.0,62.0
150344,22.0,29748.0,125.0
150345,60.0,45602.0,177.0
150349,25.0,26775.0,275.0
150350,24.0,33604.0,79.0
150352,48.0,34955.0,153.0
150353,71.0,2630.0,40.0
150354,46.0,2630.0,21.0
