id,Tertarik
178808,0
178809,0
178810,0
178814,0
178815,0
178817,0
178818,0
178819,0
178821,0
178822,0
178823,0
178824,0
178826,0
178828,0
178829,0
178830,0
178833,0
178836,0
178837,0
178838,0
178840,0
178842,0
178843,1
178845,0
178846,0
178847,0
178849,0
178850,0
178851,0
178852,0
178854,0
178857,0
178859,0
178862,0
178863,1
178864,1
178865,0
178866,0
178868,0
178869,1
178870,0
178872,0
178875,0
178877,0
178879,0
178880,0
178883,1
178884,0
178885,0
178887,0
178890,0
178893,0
178894,0
178896,0
178898,0
178900,0
178901,0
178904,0
178907,0
178911,0
178915,0
178916,0
178917,0
178918,0
178919,0
178920,0
178921,0
178922,0
178923,0
178926,0
178929,0
178930,0
178932,0
178933,0
178934,0
178936,0
178937,1
178939,0
178940,1
178941,0
178944,0
178945,1
178947,0
178948,0
178951,0
178954,0
178955,0
178958,0
178959,0
178960,0
178961,0
178962,0
178963,0
178964,0
178965,0
178972,0
178973,0
178974,0
178975,0
178976,0
178982,1
178984,0
178985,0
178986,0
178987,0
178989,0
178993,0
178994,1
178995,0
178996,0
178997,0
178998,0
179000,0
179001,0
179002,0
179003,0
179004,1
179009,0
179010,0
179011,0
179013,0
179015,1
179016,0
179018,0
179019,0
179020,0
179022,0
179024,0
179027,0
179031,0
179034,1
179035,0
179037,0
179043,0
179044,1
179046,0
179047,0
179048,1
179049,0
179050,0
179053,1
179054,0
179055,0
179057,0
179060,0
179061,0
179063,0
179065,0
179066,0
179067,0
179069,0
179070,0
179072,0
179073,0
179076,0
179080,0
179081,0
179084,0
179086,0
179088,0
179089,0
179095,0
179096,0
179097,0
179099,0
179100,0
179104,0
179106,0
179107,0
179108,0
179109,0
179110,0
179112,0
179113,0
179114,0
179115,0
179117,0
179118,0
179121,0
179127,0
179128,0
179129,0
179131,0
179132,0
179133,0
179135,0
179136,0
179138,0
179139,0
179140,0
179141,0
179145,0
179146,0
179149,0
179151,0
179154,0
179157,0
179160,0
179163,0
179165,0
179166,1
179167,0
179168,0
179169,0
179171,0
179174,0
179175,0
179177,1
179184,0
179186,0
179187,0
179189,0
179190,0
179191,0
179192,0
179193,0
179194,0
179199,0
179201,0
179206,0
179208,0
179210,1
179211,0
179213,0
179218,0
179219,0
179222,0
179223,0
179227,0
179230,0
179231,0
179232,0
179233,0
179235,0
179237,0
179240,0
179241,0
179242,0
179243,0
179245,0
179250,0
179251,0
179254,0
179255,0
179257,0
179258,0
179259,0
179260,0
179261,0
179263,0
179264,0
179265,0
179268,0
179269,0
179270,0
179271,1
179273,0
179276,0
179278,0
179279,0
179280,0
179283,0
179284,0
179285,0
179287,0
179288,1
179292,0
179295,0
179299,0
179300,0
179305,0
179306,0
179307,0
179309,0
179311,0
179313,0
179315,0
179316,0
179319,0
179320,0
179321,0
179323,1
179326,1
179330,0
179331,0
179333,0
179334,0
179336,0
179338,0
179339,0
179340,0
179341,0
179343,1
179344,0
179348,0
179350,0
179351,0
179353,1
179354,0
179357,0
179358,0
179360,0
179361,0
179362,0
179363,0
179364,0
179366,0
179367,0
179368,0
179369,0
179371,0
179372,0
179373,0
179374,0
179376,0
179377,0
179379,0
179380,0
179381,0
179382,0
179383,0
179384,0
179385,0
179388,0
179389,1
179392,0
179394,0
179395,0
179396,0
179397,0
179398,0
179399,0
179400,0
179402,0
179403,0
179404,0
179406,0
179408,0
179409,0
179410,0
179411,0
179412,0
179413,0
179415,0
179417,0
179419,0
179422,0
179423,0
179424,0
179425,0
179429,0
179431,1
179433,0
179440,0
179441,0
179444,0
179446,0
179449,0
179450,0
179452,0
179453,0
179454,0
179455,0
179458,0
179459,1
179461,0
179463,0
179471,1
179475,0
179478,0
179479,0
179484,0
179487,0
179488,0
179489,1
179491,0
179493,0
179494,0
179496,0
179497,0
179498,1
179500,0
179502,0
179506,1
179508,0
179509,1
179511,1
179513,0
179514,0
179515,0
179517,0
179518,0
179520,0
179522,0
179524,0
179525,0
179526,0
179529,0
179530,0
179531,1
179532,0
179533,0
179534,0
179536,0
179538,0
179539,0
179540,0
179541,0
179548,1
179549,0
179551,1
179552,1
179557,0
179558,0
179559,0
179560,0
179562,0
179563,0
179564,0
179566,0
179567,1
179570,0
179571,0
179576,0
179577,0
179578,0
179582,0
179583,1
179585,0
179586,0
179589,0
179591,0
179593,0
179594,0
179595,1
179597,0
179598,0
179600,0
179601,0
179602,0
179604,0
179605,0
179607,0
179609,0
179611,0
179612,0
179614,0
179615,0
179616,0
179617,0
179618,0
179620,0
179621,0
179622,0
179623,0
179624,0
179626,1
179628,0
179629,0
179630,1
179631,0
179632,0
179633,0
179634,0
179635,1
179638,0
179640,0
179641,1
179642,0
179643,0
179644,0
179647,0
179650,0
179651,0
179652,1
179653,1
179655,0
179656,0
179658,0
179660,0
179661,1
179662,0
179663,0
179664,0
179666,0
179667,0
179669,0
179670,0
179671,0
179672,0
179674,0
179675,0
179677,0
179679,0
179680,0
179681,1
179683,0
179687,0
179688,0
179691,0
179693,0
179694,1
179696,0
179702,0
179709,0
179710,0
179711,0
179712,0
179713,0
179716,0
179717,0
179718,0
179719,0
179720,1
179724,0
179725,0
179726,1
179728,0
179729,0
179730,0
179731,0
179733,0
179734,0
179735,0
179737,0
179738,0
179739,0
179742,0
179743,0
179744,0
179745,0
179746,0
179747,0
179748,0
179751,0
179752,0
179754,0
179755,1
179756,0
179757,0
179759,0
179761,0
179762,0
179763,0
179766,0
179767,0
179768,1
179769,1
179771,1
179772,0
179773,0
179779,0
179780,0
179781,0
179782,0
179783,0
179784,1
179785,1
179788,0
179790,0
179791,0
179792,0
179793,0
179794,0
179795,0
179797,0
179798,0
179800,0
179801,0
179802,0
179804,0
179805,0
179809,0
179810,0
179811,0
179812,0
179814,0
179815,0
179816,0
179817,0
179819,0
179820,0
179821,0
179822,0
179823,0
179825,0
179826,0
179827,0
179829,0
179830,0
179832,0
179834,0
179835,0
179837,0
179838,0
179839,1
179840,0
179841,0
179844,0
179846,0
179847,0
179848,0
179849,0
179850,0
179851,0
179854,0
179855,0
179856,0
179857,0
179858,0
179861,0
179864,0
179867,0
179868,0
179869,0
179871,0
179872,0
179875,0
179876,1
179877,0
179880,0
179883,0
179884,0
179885,1
179888,0
179893,0
179895,0
179897,0
179900,0
179902,0
179903,0
179905,0
179908,0
179909,0
179910,0
179912,0
179913,0
179914,0
179917,1
179919,0
179920,0
179921,1
179922,0
179923,1
179924,0
179925,0
179926,0
179927,0
179928,0
179930,0
179932,0
179933,0
179934,0
179935,0
179938,0
179939,0
179941,1
179943,0
179945,0
179946,0
179947,0
179951,0
179952,0
179953,0
179959,1
179960,0
179962,0
179964,0
179966,1
179967,0
179969,1
179972,0
179973,0
179974,0
179976,0
179977,0
179980,0
179981,0
179982,0
179983,0
179984,0
179986,0
179987,0
179989,0
179990,0
179991,0
179993,0
179994,0
179996,0
179999,1
180000,0
180003,0
180004,0
180005,1
180006,0
180009,0
180010,0
180011,1
180012,0
180013,0
180014,0
180016,0
180017,0
180018,0
180019,0
180025,0
180026,0
180028,0
180031,1
180033,0
180035,0
180039,0
180040,0
180042,0
180043,0
180047,0
180049,0
180050,0
180051,0
180052,0
180054,0
180056,0
180057,1
180059,1
180060,0
180061,0
180062,0
180063,0
180064,0
180065,0
180067,0
180071,0
180073,1
180074,0
180075,0
180077,0
180079,0
180080,0
180081,0
180082,0
180084,0
180085,0
180086,0
180087,0
180088,0
180089,0
180091,0
180092,0
180093,0
180095,0
180097,0
180099,0
180100,0
180101,0
180103,0
180105,0
180106,0
180108,0
180109,0
180118,0
180123,0
180126,0
180127,0
180129,0
180132,0
180135,0
180137,0
180138,0
180139,0
180140,0
180141,1
180142,0
180143,0
180145,0
180146,0
180148,0
180149,0
180150,1
180151,0
180153,0
180154,0
180157,0
180158,0
180162,0
180167,0
180170,0
180171,0
180172,0
180175,0
180176,1
180178,0
180179,0
180180,0
180181,1
180182,0
180185,0
180186,0
180190,0
180191,0
180193,0
180195,0
180197,0
180201,0
180202,0
180203,0
180204,0
180206,0
180208,0
180209,0
180211,0
180213,0
180214,0
180215,0
180217,0
180218,0
180219,0
180220,0
180223,0
180224,0
180225,0
180226,0
180227,0
180228,0
180229,0
180231,0
180232,0
180233,1
180236,0
180238,0
180239,1
180240,0
180241,0
180242,0
180244,0
180246,0
180248,0
180250,0
180251,0
180252,0
180255,0
180256,0
180257,0
180258,0
180260,0
180264,0
180265,0
180266,0
180267,0
180268,0
180269,0
180270,0
180273,1
180274,0
180276,0
180277,1
180278,0
180279,0
180280,1
180281,1
180282,0
180283,0
180284,0
180286,0
180287,0
180288,0
180289,0
180291,0
180292,0
180293,0
180294,0
180295,1
180296,0
180300,0
180301,0
180302,0
180304,0
180308,0
180310,0
180311,0
180315,0
180317,0
180318,0
180319,0
180320,0
180322,0
180323,0
180325,1
180326,0
180327,0
180329,0
180330,0
180331,0
180332,0
180335,0
180336,0
180337,0
180340,0
180341,0
180342,0
180343,0
180344,0
180347,0
180349,0
180350,0
180351,0
180355,0
180356,1
180358,0
180360,0
180361,0
180364,0
180365,0
180366,0
180367,0
180371,0
180372,0
180373,0
180374,0
180375,0
180377,0
180378,0
180380,0
180384,0
180385,0
180387,0
180390,1
180392,0
180393,0
180394,0
180395,1
180397,1
180401,0
180402,0
180403,0
180408,0
180411,0
180412,0
180413,0
180415,0
180417,0
180418,1
180419,0
180420,0
180421,1
180423,1
180424,0
180426,1
180428,1
180429,0
180430,0
180431,0
180432,0
180433,0
180436,0
180437,0
180438,0
180439,0
180440,0
180441,0
180442,0
180444,0
180446,0
180447,0
180449,0
180450,0
180453,0
180454,0
180455,0
180456,1
180457,0
180458,0
180461,0
180465,0
180466,1
180468,0
180470,0
180472,1
180474,0
180476,0
180477,1
180480,0
180481,1
180483,0
180485,0
180487,0
180488,0
180489,0
180491,0
180493,0
180494,0
180495,1
180499,0
180501,0
180502,0
180504,0
180505,0
180506,0
180507,0
180508,0
180509,0
180510,0
180511,0
180512,0
180513,0
180515,1
180516,0
180518,0
180521,0
180522,1
180523,0
180524,1
180526,0
180528,0
180529,0
180533,0
180534,0
180535,0
180536,0
180538,0
180539,0
180541,0
180543,0
180545,0
180553,0
180554,0
180556,0
180560,0
180562,0
180563,1
180564,0
180565,0
180571,0
180573,0
180577,0
180578,0
180580,0
180583,0
180584,0
180586,0
180588,1
180591,0
180592,1
180595,0
180597,1
180598,0
180600,0
180601,0
180602,0
180604,0
180605,0
180606,1
180608,0
180610,0
180612,0
180614,0
180615,0
180616,0
180619,0
180620,0
180622,0
180625,0
180626,0
180627,0
180628,0
180630,0
180631,0
180632,0
180635,0
180637,0
180639,0
180643,0
180644,0
180646,0
180651,0
180652,0
180655,0
180656,0
180657,0
180658,0
180660,0
180661,1
180662,0
180664,0
180665,0
180666,0
180667,0
180668,0
180669,0
180670,0
180671,1
180672,0
180673,0
180676,0
180677,0
180678,0
180679,0
180681,0
180682,0
180684,0
180685,0
180687,1
180688,1
180689,0
180690,0
180691,0
180692,0
180694,0
180695,0
180698,0
180699,0
180701,0
180702,0
180705,0
180706,0
180708,0
180710,0
180711,0
180712,1
180713,0
180714,0
180719,0
180723,0
180724,0
180725,0
180726,0
180727,0
180728,0
180730,0
180731,0
180732,0
180733,1
180734,1
180735,0
180736,0
180737,0
180739,0
180741,0
180742,0
180743,0
180745,0
180746,0
180747,0
180749,0
180750,0
180754,0
180756,0
180757,0
180761,0
180764,0
180769,0
180771,0
180772,0
180774,0
180776,0
180779,0
180780,0
180781,0
180784,0
180786,0
180788,0
180789,0
180790,0
180791,0
180793,0
180795,0
180798,0
180800,0
180801,0
180804,0
180806,0
180809,0
180810,0
180813,0
180815,0
180816,1
180817,0
180818,0
180820,0
180822,0
180823,1
180829,0
180830,0
180832,0
180835,1
180839,0
180840,0
180841,0
180842,0
180844,0
180845,0
180846,0
180848,0
180849,0
180852,1
180853,0
180854,0
180855,0
180857,0
180858,0
180859,1
180861,0
180862,0
180867,0
180868,0
180869,0
180871,0
180872,0
180874,0
180875,0
180879,0
180880,0
180881,0
180883,0
180889,0
180890,1
180891,0
180893,0
180894,0
180895,0
180896,0
180897,0
180898,0
180899,0
180900,0
180901,0
180902,0
180903,0
180905,0
180906,0
180907,0
180909,0
180910,0
180911,0
180913,0
180915,0
180917,0
180918,0
180919,0
180920,0
180921,0
180922,1
180923,0
180925,0
180927,0
180928,1
180929,0
180930,0
180931,0
180932,0
180933,0
180934,0
180935,0
180938,0
180942,0
180944,0
180946,0
180947,0
180949,0
180953,0
180955,0
180956,0
180960,0
180961,0
180964,1
180965,0
180968,0
180970,0
180971,0
180972,0
180973,0
180974,1
180975,0
180976,0
180979,0
180981,0
180982,0
180984,1
180985,0
180987,0
180990,0
180991,0
180992,0
180993,0
180995,0
180997,0
180998,0
181000,0
181002,0
181003,0
181004,1
181005,0
181008,0
181011,0
181012,0
181013,1
181015,0
181017,0
181018,0
181020,0
181021,0
181022,0
181024,0
181025,0
181026,0
181028,0
181029,0
181030,0
181032,0
181033,0
181035,1
181036,0
181038,0
181039,0
181040,0
181041,0
181043,0
181045,0
181048,0
181049,0
181052,0
181053,0
181054,0
181055,0
181056,0
181057,0
181060,0
181063,0
181064,0
181065,0
181066,0
181069,1
181071,0
181074,1
181075,0
181076,0
181077,1
181079,0
181081,1
181082,0
181084,1
181085,0
181086,0
181088,0
181089,0
181090,0
181092,0
181093,0
181094,0
181096,0
181097,0
181098,0
181099,0
181100,0
181102,0
181103,0
181104,0
181106,1
181107,1
181108,0
181112,0
181113,0
181114,0
181116,0
181117,0
181119,1
181120,0
181122,0
181124,0
181125,0
181126,0
181127,0
181129,0
181131,0
181132,0
181133,0
181134,0
181136,0
181138,0
181140,0
181141,0
181142,0
181144,0
181148,0
181151,0
181152,0
181153,0
181154,0
181155,0
181156,0
181157,0
181158,0
181159,0
181160,0
181162,1
181163,0
181164,0
181165,0
181167,0
181170,0
181171,0
181172,0
181173,0
181176,1
181177,0
181179,0
181181,1
181182,1
181184,0
181187,0
181190,0
181191,0
181193,1
181194,0
181199,0
181200,0
181202,0
181203,0
181206,0
181208,0
181210,0
181211,0
181213,0
181215,0
181217,0
181219,0
181220,0
181222,0
181224,1
181225,0
181226,0
181227,0
181229,0
181230,0
181231,1
181232,1
181234,0
181235,1
181236,0
181237,1
181239,1
181245,0
181246,0
181249,0
181250,1
181251,0
181252,0
181255,0
181256,0
181257,0
181258,1
181259,0
181260,0
181261,0
181262,0
181266,0
181267,0
181269,0
181270,0
181274,0
181276,0
181278,0
181279,0
181280,0
181281,0
181282,0
181287,0
181288,0
181289,0
181290,0
181293,0
181295,0
181298,0
181299,0
181300,0
181303,0
181304,0
181305,0
181306,0
181309,0
181311,0
181313,0
181317,0
181321,1
181323,0
181325,0
181328,0
181332,0
181334,0
181336,0
181339,0
181341,1
181342,0
181343,0
181344,0
181345,0
181346,0
181347,0
181351,0
181352,0
181353,0
181355,0
181356,1
181361,1
181362,0
181371,0
181373,0
181375,0
181377,0
181380,0
181381,0
181382,0
181386,0
181389,0
181397,0
181398,0
181400,0
181402,0
181403,0
181404,1
181407,0
181408,1
181409,0
181412,0
181413,0
181414,0
181415,0
181416,0
181417,0
181419,1
181420,0
181421,0
181422,0
181425,0
181426,0
181427,0
181428,0
181430,0
181431,0
181432,0
181434,0
181435,0
181437,0
181440,1
181441,0
181442,0
181443,0
181445,0
181447,0
181449,0
181450,0
181452,0
181455,0
181456,0
181458,0
181459,1
181460,1
181461,1
181463,0
181464,0
181468,0
181470,0
181471,1
181474,0
181475,0
181476,0
181477,0
181478,0
181479,0
181480,0
181482,0
181483,0
181485,1
181486,0
181487,0
181488,0
181489,0
181490,0
181492,0
181493,0
181494,0
181498,0
181499,0
181500,0
181503,0
181505,0
181507,1
181509,1
181510,0
181513,0
181515,0
181516,0
181518,1
181520,0
181521,0
181522,0
181525,1
181528,0
181529,0
181530,0
181532,0
181534,1
181535,0
181537,0
181539,0
181540,1
181541,0
181543,0
181546,0
181547,0
181549,0
181551,0
181552,0
181554,0
181555,0
181557,0
181558,0
181560,1
181561,0
181562,0
181564,0
181565,0
181566,0
181568,0
181569,0
181570,0
181571,0
181572,0
181574,0
181577,0
181581,0
181582,0
181583,0
181585,0
181586,0
181587,0
181589,0
181590,1
181591,0
181593,0
181594,0
181595,0
181596,1
181597,1
181601,0
181602,0
181605,0
181606,0
181608,0
181610,0
181612,0
181614,0
181615,0
181618,0
181619,0
181621,0
181625,0
181627,0
181630,0
181633,0
181635,0
181638,1
181641,0
181642,0
181645,0
181648,0
181649,0
181650,0
181651,0
181652,0
181653,0
181655,0
181659,0
181661,0
181663,0
181664,0
181665,0
181666,0
181667,0
181669,0
181670,0
181672,0
181673,1
181674,0
181676,0
181677,0
181679,0
181682,0
181683,0
181685,1
181687,0
181689,0
181692,0
181693,0
181694,0
181697,0
181698,0
181699,0
181701,1
181703,0
181704,0
181705,0
181708,0
181709,0
181710,0
181711,0
181712,0
181713,0
181714,0
181717,0
181718,0
181719,0
181720,0
181721,0
181722,0
181725,1
181726,1
181727,0
181728,0
181729,0
181733,0
181735,0
181740,0
181741,0
181742,0
181743,0
181744,0
181748,1
181749,0
181751,0
181752,0
181753,0
181755,0
181756,0
181757,0
181758,0
181760,0
181762,0
181763,0
181765,0
181767,0
181768,0
181769,0
181770,0
181772,0
181775,0
181776,0
181777,0
181778,0
181781,0
181782,0
181785,0
181787,0
181788,0
181789,1
181790,0
181791,0
181795,0
181796,0
181797,0
181800,0
181801,0
181802,0
181804,1
181805,0
181806,0
181807,0
181809,0
181810,0
181811,0
181812,0
181815,1
181820,0
181823,0
181827,0
181828,1
181830,1
181831,0
181833,0
181834,0
181837,0
181838,0
181839,1
181840,0
181842,1
181843,0
181844,0
181845,0
181846,0
181849,0
181854,0
181855,0
181858,0
181859,0
181861,0
181863,0
181864,0
181866,0
181867,0
181868,0
181869,0
181870,0
181871,0
181872,0
181873,0
181874,0
181875,0
181878,0
181880,0
181881,0
181882,0
181884,0
181885,0
181887,0
181888,0
181890,0
181891,0
181893,0
181894,0
181895,0
181896,0
181897,1
181899,0
181900,0
181901,0
181904,0
181905,0
181908,0
181911,0
181912,0
181914,0
181915,0
181916,0
181919,0
181920,1
181921,0
181923,0
181926,0
181928,0
181929,0
181930,0
181931,0
181933,0
181935,0
181936,0
181937,0
181939,1
181940,1
181944,1
181946,0
181949,0
181952,0
181953,0
181954,1
181955,0
181956,0
181957,0
181959,0
181962,0
181964,0
181968,0
181970,0
181971,0
181974,0
181975,0
181977,1
181978,0
181979,1
181980,0
181981,0
181983,0
181986,0
181988,1
181989,0
181993,0
181994,0
181996,0
181998,0
181999,0
182003,0
182004,0
182006,0
182007,0
182009,1
182011,0
182015,0
182018,0
182019,0
182020,0
182023,1
182024,0
182025,1
182027,0
182029,0
182030,0
182032,0
182033,0
182034,0
182036,0
182037,0
182038,0
182039,0
182040,0
182042,0
182043,0
182045,1
182046,0
182047,0
182048,1
182049,0
182051,0
182054,0
182057,0
182060,0
182061,0
182063,0
182065,0
182068,1
182069,0
182070,0
182072,0
182074,0
182077,0
182079,0
182080,0
182082,0
182083,1
182084,0
182086,0
182088,1
182091,0
182093,0
182095,0
182096,0
182098,0
182101,0
182102,0
182104,0
182105,0
182106,0
182108,0
182110,1
182111,0
182113,0
182115,0
182116,0
182117,0
182118,0
182119,0
182120,0
182121,0
182122,0
182123,0
182126,0
182127,0
182129,0
182130,0
182131,0
182133,0
182134,0
182136,0
182137,0
182139,0
182140,0
182141,0
182142,0
182147,0
182148,0
182149,0
182150,0
182155,0
182157,0
182158,0
182160,1
182161,0
182162,0
182163,0
182164,1
182166,0
182167,0
182170,0
182172,0
182173,0
182174,0
182175,0
182176,0
182179,0
182181,0
182182,0
182183,0
182184,0
182186,0
182187,0
182189,0
182190,0
182191,0
182193,0
182198,0
182199,0
182200,0
182202,1
182205,0
182207,0
182210,1
182213,0
182215,0
182216,0
182217,1
182222,0
182225,1
182227,0
182228,0
182230,0
182235,0
182236,0
182237,0
182242,0
182243,0
182244,0
182245,1
182249,0
182250,1
182251,0
182252,0
182254,0
182257,0
182259,0
182260,0
182264,0
182266,1
182270,0
182271,0
182272,0
182275,0
182276,0
182278,0
182279,0
182281,0
182282,0
182285,0
182286,0
182289,0
182291,0
182293,0
182294,0
182295,0
182296,0
182301,0
182302,0
182305,0
182308,0
182309,0
182311,0
182312,0
182313,0
182314,0
182315,0
182316,0
182317,0
182319,0
182320,0
182321,0
182322,0
182323,0
182324,1
182325,0
182326,0
182328,0
182330,0
182331,0
182332,0
182334,0
182335,0
182336,0
182337,0
182339,0
182340,0
182341,0
182343,0
182344,0
182345,0
182347,0
182348,0
182349,0
182350,0
182353,0
182358,0
182359,0
182362,0
182364,0
182365,1
182366,0
182368,0
182370,0
182372,0
182374,0
182376,0
182377,0
182379,0
182380,0
182381,0
182382,0
182383,1
182384,0
182385,1
182386,0
182387,0
182389,0
182390,0
182391,0
182392,0
182394,0
182398,0
182399,0
182404,1
182406,0
182408,0
182409,0
182411,0
182412,0
182415,0
182418,0
182419,0
182422,0
182425,0
182426,1
182427,0
182428,0
182430,0
182432,0
182433,0
182435,0
182436,0
182438,0
182439,0
182440,0
182441,0
182443,0
182445,1
182446,1
182450,0
182451,0
182453,0
182455,0
182457,0
182458,0
182459,0
182460,0
182463,0
182465,0
182466,0
182467,0
182468,0
182469,0
182470,0
182474,0
182475,0
182477,0
182480,0
182481,0
182482,0
182483,1
182484,0
182485,0
182486,0
182488,0
182491,0
182494,1
182495,0
182496,0
182499,0
182500,0
182501,0
182502,0
182503,0
182504,0
182505,1
182506,1
182507,1
182512,0
182515,0
182516,0
182517,0
182519,0
182522,0
182525,0
182526,1
182529,0
182530,1
182531,0
182532,0
182533,0
182534,0
182535,0
182536,0
182537,0
182540,1
182541,0
182542,0
182543,0
182544,0
182545,0
182546,0
182547,1
182550,0
182552,1
182554,0
182556,0
182558,0
182560,0
182561,0
182562,0
182566,0
182570,0
182573,0
182575,0
182577,0
182579,0
182580,0
182582,1
182583,0
182584,0
182585,0
182586,0
182588,0
182589,0
182590,0
182591,0
182592,0
182593,0
182595,0
182596,1
182599,0
182601,1
182602,0
182603,0
182604,0
182605,1
182606,0
182608,0
182609,1
182610,0
182611,0
182613,0
182618,0
182619,0
182620,0
182622,0
182624,1
182627,0
182630,1
182631,0
182632,0
182633,0
182634,0
182637,0
182638,0
182639,0
182640,0
182643,0
182644,0
182645,0
182646,0
182648,0
182649,1
182650,0
182651,0
182654,0
182658,0
182662,0
182663,0
182664,0
182665,0
182666,0
182667,0
182671,0
182672,0
182673,0
182675,0
182678,0
182679,0
182680,0
182681,0
182682,0
182683,0
182684,0
182685,0
182686,0
182687,0
182688,0
182689,1
182690,0
182691,0
182695,0
182696,0
182697,0
182700,0
182701,0
182702,0
182703,0
182704,0
182705,0
182707,1
182708,1
182709,0
182710,0
182712,0
182713,0
182719,0
182720,0
182721,0
182722,0
182725,0
182727,0
182728,0
182729,1
182730,0
182731,0
182734,0
182735,0
182736,0
182737,0
182738,0
182739,0
182744,1
182745,0
182746,0
182747,0
182749,0
182750,0
182751,0
182752,0
182753,0
182754,0
182758,0
182763,0
182765,0
182772,0
182775,0
182777,0
182779,1
182780,0
182782,0
182783,1
182785,0
182790,0
182791,0
182792,0
182793,0
182794,0
182796,0
182797,0
182798,1
182799,0
182800,0
182802,0
182804,0
182805,0
182806,0
182807,0
182808,0
182809,0
182810,0
182811,0
182812,0
182813,1
182817,0
182818,0
182819,0
182820,0
182822,0
182823,0
182827,0
182828,0
182829,0
182832,0
182834,1
182836,0
182838,0
182839,1
182840,0
182841,0
182842,0
182843,0
182847,0
182848,0
182849,0
182852,0
182853,0
182854,0
182855,0
182856,0
182857,0
182860,0
182861,0
182864,0
182866,0
182867,0
182870,0
182871,0
182872,0
182875,0
182876,0
182877,0
182878,0
182879,0
182881,0
182882,0
182883,0
182885,0
182886,0
182887,1
182889,0
182893,0
182895,1
182900,0
182903,0
182904,1
182905,0
182907,0
182910,0
182913,0
182914,0
182915,0
182916,0
182917,0
182918,0
182920,0
182924,0
182926,0
182931,0
182932,0
182934,0
182935,0
182936,0
182937,0
182940,0
182941,1
182942,0
182943,0
182946,0
182947,0
182948,1
182949,0
182950,0
182951,0
182952,0
182953,0
182954,0
182957,0
182958,1
182959,0
182960,0
182961,0
182963,0
182964,0
182966,0
182968,0
182969,0
182970,1
182971,0
182973,0
182974,0
182976,0
182977,0
182979,0
182981,0
182982,0
182983,0
182984,0
182985,1
182986,0
182987,0
182989,0
182990,0
182993,0
182994,0
182995,1
182997,1
182999,0
183000,0
183001,0
183008,0
183009,0
183010,0
183013,0
183014,0
183015,0
183016,0
183017,0
183019,0
183022,0
183023,0
183025,1
183026,0
183027,0
183028,1
183029,0
183034,0
183035,0
183037,0
183038,0
183039,1
183040,0
183041,0
183048,0
183049,0
183050,0
183051,0
183054,0
183056,0
183057,0
183058,1
183059,0
183060,0
183061,0
183063,0
183064,0
183066,0
183067,0
183070,0
183073,0
183074,0
183078,0
183082,0
183084,0
183086,0
183087,0
183089,0
183090,0
183092,0
183095,0
183096,0
183097,0
183098,0
183099,0
183100,0
183102,0
183108,0
183109,0
183111,0
183112,0
183113,0
183114,0
183116,0
183118,0
183119,0
183120,0
183121,0
183123,0
183125,0
183127,0
183129,0
183131,0
183132,0
183133,0
183134,0
183135,0
183136,1
183137,0
183138,0
183139,1
183140,0
183144,1
183146,1
183149,0
183151,1
183152,0
183156,0
183157,0
183158,1
183159,0
183162,0
183164,0
183167,0
183168,0
183170,0
183171,0
183172,0
183173,0
183174,0
183175,0
183176,0
183179,1
183180,0
183181,0
183182,0
183183,0
183185,1
183186,0
183187,0
183188,0
183189,0
183190,0
183191,0
183192,1
183194,0
183198,0
183199,0
183200,0
183205,0
183206,1
183208,0
183210,1
183211,0
183213,0
183216,0
183218,0
183223,0
183227,0
183228,0
183229,0
183230,0
183233,0
183234,0
183236,0
183237,0
183238,0
183239,0
183242,1
183243,0
183244,0
183245,0
183248,0
183249,0
183250,0
183251,0
183252,0
183253,1
183254,0
183256,0
183258,0
183261,1
183262,0
183265,0
183269,0
183270,0
183271,0
183272,0
183273,0
183275,0
183277,0
183279,0
183281,1
183283,0
183285,0
183286,0
183288,0
183290,0
183292,0
183293,0
183294,0
183297,1
183301,0
183302,0
183306,0
183307,0
183309,0
183312,0
183314,0
183315,0
183317,0
183318,0
183320,0
183321,1
183322,0
183324,0
183327,0
183328,1
183329,0
183330,0
183332,0
183333,0
183336,1
183338,0
183340,0
183341,0
183343,1
183344,0
183345,0
183346,0
183347,0
183351,1
183352,1
183353,0
183355,1
183357,0
183359,0
183361,0
183362,0
183363,0
183365,0
183367,0
183368,0
183369,0
183371,0
183373,0
183376,0
183378,0
183379,0
183380,0
183384,0
183387,0
183389,0
183391,0
183395,0
183396,1
183397,0
183398,0
183399,0
183400,0
183403,0
183404,0
183405,0
183406,1
183407,0
183408,0
183409,0
183411,0
183412,0
183417,1
183418,0
183420,0
183421,0
183422,0
183424,0
183427,0
183429,0
183430,0
183431,0
183435,0
183436,0
183437,0
183438,1
183439,0
183440,0
183444,0
183445,0
183446,0
183448,0
183450,0
183452,0
183458,0
183460,1
183462,0
183463,1
183464,0
183465,0
183466,0
183467,0
183469,0
183470,0
183471,1
183472,1
183474,0
183478,0
183479,0
183481,0
183482,1
183483,0
183486,0
183487,1
183488,0
183491,1
183493,0
183494,0
183495,0
183497,0
183498,0
183500,0
183501,0
183506,0
183507,0
183509,0
183510,0
183513,0
183514,0
183516,0
183517,0
183519,0
183520,0
183522,0
183523,0
183524,0
183528,0
183532,0
183533,0
183534,0
183535,0
183537,0
183538,0
183540,0
183541,0
183542,0
183544,0
183545,1
183546,1
183547,0
183548,0
