id,Premi,Lama_Berlangganan
142784,28252.0,181.0
142785,38863.0,12.0
142786,2630.0,90.0
142789,57292.0,172.0
142790,26035.0,17.0
142791,54624.0,276.0
142792,40269.0,231.0
142795,27803.0,276.0
142796,41837.0,104.0
142798,2630.0,207.0
142800,2630.0,177.0
142801,2630.0,41.0
142802,22505.0,126.0
142803,38322.0,136.0
142808,27786.0,183.0
142809,23462.0,282.0
142810,26955.0,265.0
142813,34268.0,251.0
142814,43740.0,47.0
142815,37529.0,64.0
142817,2630.0,90.0
142818,47479.0,14.0
142819,28726.0,141.0
142822,18261.0,162.0
142823,27641.0,37.0
142826,29040.0,35.0
142828,28746.0,87.0
142829,30278.0,169.0
142831,2630.0,83.0
142832,2630.0,33.0
142835,26059.0,38.0
142836,45207.0,180.0
142837,52956.0,24.0
142838,45868.0,165.0
142840,30875.0,173.0
142842,42915.0,260.0
142845,26856.0,211.0
142846,39389.0,199.0
142847,24907.0,22.0
142850,48809.0,210.0
142851,33664.0,115.0
142852,36712.0,290.0
142855,30983.0,170.0
142856,36476.0,182.0
142858,26519.0,294.0
142860,40223.0,238.0
142863,43628.0,30.0
142864,32814.0,299.0
142865,34296.0,199.0
142868,32842.0,181.0
142870,44887.0,278.0
142871,2630.0,111.0
142872,45424.0,160.0
142874,38945.0,260.0
142875,51916.0,298.0
142879,34460.0,250.0
142881,22642.0,120.0
142883,22022.0,99.0
142884,32748.0,195.0
142888,49144.0,49.0
142889,21695.0,175.0
142890,22540.0,256.0
142891,28644.0,284.0
142894,23978.0,178.0
142895,26550.0,273.0
142898,39549.0,84.0
142900,34584.0,111.0
142901,58055.0,142.0
142902,2630.0,51.0
142904,2630.0,240.0
142907,27989.0,46.0
142908,26265.0,85.0
142911,24826.0,37.0
142912,23230.0,240.0
142913,2630.0,23.0
142914,30867.0,127.0
142916,23829.0,144.0
142921,32207.0,163.0
142923,26642.0,17.0
142924,46864.0,44.0
142926,31356.0,40.0
142931,38001.0,259.0
142932,31416.0,260.0
142934,24822.0,24.0
142936,2630.0,112.0
142937,31579.0,297.0
142938,31503.0,213.0
142939,49538.0,208.0
142940,41451.0,52.0
142941,29574.0,144.0
142944,2630.0,278.0
142945,33581.0,136.0
142948,28930.0,27.0
142951,49509.0,59.0
142952,35883.0,298.0
142953,27381.0,280.0
142954,34360.0,280.0
142955,40746.0,256.0
142956,54895.0,294.0
142957,2630.0,199.0
142959,38997.0,272.0
142960,44098.0,127.0
142961,2630.0,80.0
142963,43383.0,295.0
142964,2630.0,220.0
142965,39656.0,259.0
142970,27202.0,116.0
142971,2630.0,50.0
142975,20378.0,242.0
142978,46392.0,295.0
142979,40076.0,295.0
142981,2630.0,133.0
142985,18362.0,86.0
142986,25253.0,196.0
142987,2630.0,114.0
142990,36326.0,20.0
142997,40579.0,167.0
142998,55314.0,138.0
142999,2630.0,145.0
143000,38062.0,11.0
143001,46945.0,98.0
143002,20407.0,189.0
143003,30334.0,218.0
143005,34290.0,75.0
143008,32471.0,54.0
143009,34230.0,77.0
143011,33705.0,47.0
143012,38341.0,26.0
143015,2630.0,272.0
143016,2630.0,92.0
143017,23867.0,40.0
143021,41536.0,123.0
143022,2630.0,221.0
143023,52605.0,224.0
143026,2630.0,157.0
143027,33689.0,229.0
143028,26120.0,136.0
143030,35148.0,271.0
143032,29640.0,233.0
143033,28904.0,231.0
143034,20857.0,117.0
143035,37954.0,282.0
143037,44971.0,239.0
143039,43231.0,275.0
143040,35947.0,110.0
143041,46787.0,167.0
143043,2630.0,252.0
143045,2630.0,201.0
143047,30284.0,182.0
143049,24200.0,21.0
143051,38021.0,196.0
143052,41694.0,125.0
143053,27889.0,13.0
143054,37324.0,293.0
143056,2630.0,107.0
143057,28554.0,151.0
143058,29333.0,201.0
143059,2630.0,165.0
143062,49304.0,133.0
143063,22328.0,181.0
143065,33535.0,86.0
143067,23737.0,107.0
143068,30539.0,144.0
143069,27313.0,83.0
143070,30271.0,151.0
143071,2630.0,219.0
143072,12216.0,215.0
143074,34614.0,189.0
143076,23230.0,185.0
143077,35430.0,44.0
143079,2630.0,156.0
143080,34198.0,59.0
143081,31523.0,267.0
143083,34899.0,299.0
143084,35232.0,197.0
143085,2630.0,29.0
143087,30334.0,186.0
143090,38002.0,244.0
143091,30438.0,115.0
143093,45622.0,252.0
143094,40134.0,135.0
143096,2630.0,249.0
143097,31981.0,149.0
143098,27175.0,52.0
143099,31191.0,31.0
143101,31239.0,289.0
143103,28037.0,207.0
143104,31269.0,141.0
143105,27319.0,283.0
143107,39735.0,201.0
143108,30924.0,284.0
143109,25899.0,47.0
143110,42256.0,296.0
143112,25304.0,272.0
143113,31693.0,170.0
143115,39271.0,163.0
143117,20484.0,173.0
143119,2630.0,140.0
143121,28711.0,125.0
143122,32595.0,238.0
143123,36957.0,143.0
143126,30568.0,47.0
143127,34326.0,163.0
143129,37286.0,266.0
143130,2630.0,11.0
143133,2630.0,85.0
143135,34488.0,41.0
143136,23380.0,179.0
143137,2630.0,50.0
143139,59001.0,159.0
143140,47312.0,235.0
143143,22283.0,77.0
143144,23471.0,221.0
143145,40861.0,248.0
143146,24227.0,246.0
143148,51089.0,22.0
143153,28701.0,78.0
143154,48430.0,193.0
143156,60007.0,116.0
143157,28453.0,62.0
143159,24365.0,119.0
143160,33132.0,144.0
143164,28603.0,23.0
143170,49205.0,173.0
143172,28132.0,226.0
143175,17673.0,169.0
143177,2630.0,234.0
143179,25902.0,46.0
143181,21220.0,212.0
143183,17800.0,193.0
143186,2630.0,27.0
143187,2630.0,271.0
143189,40261.0,294.0
143192,53425.0,285.0
143193,40459.0,27.0
143194,27640.0,20.0
143196,2630.0,105.0
143197,52768.0,288.0
143198,34476.0,216.0
143200,33381.0,179.0
143203,46679.0,88.0
143206,44306.0,297.0
143207,30067.0,47.0
143208,30750.0,252.0
143209,41629.0,177.0
143213,36990.0,165.0
143215,46849.0,267.0
143216,28977.0,227.0
143219,39260.0,190.0
143221,21699.0,247.0
143222,20208.0,280.0
143224,2630.0,124.0
143226,45027.0,214.0
143227,38071.0,209.0
143229,32993.0,84.0
143231,30566.0,148.0
143232,2630.0,147.0
143234,28159.0,185.0
143235,42084.0,28.0
143236,22446.0,182.0
143238,2630.0,171.0
143240,2630.0,223.0
143241,29109.0,233.0
143242,51876.0,94.0
143243,29988.0,37.0
143248,24411.0,241.0
143252,33405.0,173.0
143253,38156.0,126.0
143254,54991.0,51.0
143255,32730.0,68.0
143256,36407.0,49.0
143258,19156.0,293.0
143260,30303.0,154.0
143264,25670.0,198.0
143265,20351.0,145.0
143266,26227.0,187.0
143267,32301.0,249.0
143271,2630.0,68.0
143273,2630.0,183.0
143280,2630.0,191.0
143281,32489.0,257.0
143282,54508.0,122.0
143283,26599.0,242.0
143285,60643.0,10.0
143287,19004.0,182.0
143288,40093.0,270.0
143289,2630.0,74.0
143292,32093.0,113.0
143293,41196.0,82.0
143294,53034.0,273.0
143295,2630.0,149.0
143296,2630.0,276.0
143297,37090.0,72.0
143298,24656.0,195.0
143300,31453.0,38.0
143301,44969.0,292.0
143302,24424.0,127.0
143303,39503.0,198.0
143304,27767.0,291.0
143306,28844.0,291.0
143309,42164.0,42.0
143310,34977.0,66.0
143312,38624.0,250.0
143313,45968.0,14.0
143314,44564.0,277.0
143318,49879.0,222.0
143319,2630.0,254.0
143320,33891.0,290.0
143321,33202.0,27.0
143322,2630.0,124.0
143324,2630.0,106.0
143325,2630.0,155.0
143327,45177.0,103.0
143328,37481.0,38.0
143329,46296.0,270.0
143330,33974.0,272.0
143331,2630.0,249.0
143336,30007.0,215.0
143337,2630.0,110.0
143342,2630.0,260.0
143343,32303.0,270.0
143345,2630.0,253.0
143346,26675.0,95.0
143347,43575.0,34.0
143348,2630.0,156.0
143349,2630.0,170.0
143351,35774.0,256.0
143352,44850.0,232.0
143354,34695.0,72.0
143356,43676.0,62.0
143357,35404.0,232.0
143358,38093.0,111.0
143363,38403.0,79.0
143364,2630.0,192.0
143365,39293.0,189.0
143366,36525.0,209.0
143367,30684.0,51.0
143368,2630.0,290.0
143371,42856.0,155.0
143373,35445.0,145.0
143374,29518.0,55.0
143375,29158.0,52.0
143376,54179.0,107.0
143377,45427.0,59.0
143379,35738.0,291.0
143380,2630.0,232.0
143381,27536.0,132.0
143384,38267.0,292.0
143385,51575.0,32.0
143387,54668.0,62.0
143388,2630.0,88.0
143390,2630.0,59.0
143391,26489.0,61.0
143393,26676.0,218.0
143395,42305.0,275.0
143396,41376.0,13.0
143397,31413.0,143.0
143398,25136.0,75.0
143399,2630.0,74.0
143401,2630.0,153.0
143402,41201.0,116.0
143404,25278.0,64.0
143405,27746.0,213.0
143407,2630.0,85.0
143408,43658.0,17.0
143409,38223.0,12.0
143410,29495.0,269.0
143411,22152.0,137.0
143412,35164.0,67.0
143414,15580.0,15.0
143415,30960.0,274.0
143416,24163.0,46.0
143418,20728.0,247.0
143420,52086.0,200.0
143422,2630.0,98.0
143425,2630.0,121.0
143427,2630.0,62.0
143428,27727.0,55.0
143432,34872.0,21.0
143433,37935.0,135.0
143438,33679.0,278.0
143439,27693.0,240.0
143440,30855.0,117.0
143441,32199.0,233.0
143444,28446.0,78.0
143445,2630.0,203.0
143446,61468.0,74.0
143447,23489.0,263.0
143448,29528.0,200.0
143449,40552.0,255.0
143450,35638.0,222.0
143451,41896.0,248.0
143455,2630.0,163.0
143456,38071.0,296.0
143457,2630.0,123.0
143458,33095.0,183.0
143459,43577.0,30.0
143460,42579.0,27.0
143462,39218.0,140.0
143463,30409.0,282.0
143464,37416.0,156.0
143465,31879.0,210.0
143469,2630.0,122.0
143470,42843.0,91.0
143471,30813.0,287.0
143472,25659.0,198.0
143475,33291.0,230.0
143477,33729.0,36.0
143478,2630.0,263.0
143479,27704.0,227.0
143481,32557.0,193.0
143483,2630.0,71.0
143484,52158.0,221.0
143486,21474.0,275.0
143487,2630.0,191.0
143488,39469.0,207.0
143490,2630.0,219.0
143491,51629.0,182.0
143493,26077.0,110.0
143494,48188.0,72.0
143495,36364.0,91.0
143496,2630.0,236.0
143505,41201.0,70.0
143506,2630.0,237.0
143509,2630.0,13.0
143510,43166.0,232.0
143511,38291.0,47.0
143513,37561.0,292.0
143516,39290.0,146.0
143519,2630.0,187.0
143521,38879.0,84.0
143522,27064.0,230.0
143523,2630.0,148.0
143524,22347.0,71.0
143525,30730.0,60.0
143526,26137.0,108.0
143528,31819.0,203.0
143531,2630.0,96.0
143532,26041.0,258.0
143533,30948.0,74.0
143535,42890.0,280.0
143536,36753.0,187.0
143537,21832.0,173.0
143540,38094.0,38.0
143541,34055.0,158.0
143543,26801.0,256.0
143544,31183.0,297.0
143545,22201.0,256.0
143547,29847.0,292.0
143548,45940.0,117.0
143552,34119.0,144.0
143553,26349.0,80.0
143554,46900.0,238.0
143556,36196.0,95.0
143557,53182.0,187.0
143560,35224.0,124.0
143561,2630.0,173.0
143562,44747.0,99.0
143563,33991.0,225.0
143564,26949.0,106.0
143565,34074.0,117.0
143567,33998.0,161.0
143568,26502.0,85.0
143569,2630.0,141.0
143570,23794.0,69.0
143573,44637.0,298.0
143574,37382.0,99.0
143575,30371.0,107.0
143577,2630.0,47.0
143579,37371.0,234.0
143580,32198.0,204.0
143581,28891.0,67.0
143582,21063.0,34.0
143585,27209.0,13.0
143587,30589.0,139.0
143588,33976.0,100.0
143589,26959.0,154.0
143590,29194.0,149.0
143592,26963.0,274.0
143594,27838.0,274.0
143596,31801.0,257.0
143597,39316.0,87.0
143598,2630.0,69.0
143599,48147.0,113.0
143602,26662.0,270.0
143603,39486.0,117.0
143606,27349.0,180.0
143608,2630.0,147.0
143609,35822.0,192.0
143615,2630.0,256.0
143617,28427.0,170.0
143618,50752.0,101.0
143619,2630.0,80.0
143620,27760.0,110.0
143625,37582.0,118.0
143630,45662.0,182.0
143631,2630.0,266.0
143633,58032.0,36.0
143635,24298.0,40.0
143636,2630.0,23.0
143637,2630.0,12.0
143638,31461.0,282.0
143643,58132.0,66.0
143646,2630.0,33.0
143647,30118.0,225.0
143649,2630.0,237.0
143654,21607.0,289.0
143657,47456.0,240.0
143658,35722.0,116.0
143659,28981.0,253.0
143666,32510.0,229.0
143668,2630.0,138.0
143669,2630.0,101.0
143671,28020.0,76.0
143672,31360.0,80.0
143676,31922.0,55.0
143677,24224.0,209.0
143678,30530.0,207.0
143679,37945.0,122.0
143682,59708.0,45.0
143684,29547.0,25.0
143685,34193.0,116.0
143686,30473.0,210.0
143689,2630.0,34.0
143695,33788.0,214.0
143696,41887.0,230.0
143697,22959.0,124.0
143698,24553.0,142.0
143700,51629.0,14.0
143702,36256.0,277.0
143703,29168.0,41.0
143704,22381.0,14.0
143706,13809.0,179.0
143707,32891.0,130.0
143708,34050.0,187.0
143709,35703.0,78.0
143710,32977.0,66.0
143711,2630.0,215.0
143712,21729.0,233.0
143713,2630.0,51.0
143715,2630.0,255.0
143719,2630.0,50.0
143720,2630.0,220.0
143724,52953.0,259.0
143725,2630.0,68.0
143726,23150.0,76.0
143727,32394.0,228.0
143728,36975.0,276.0
143730,2630.0,230.0
143731,28964.0,116.0
143732,2630.0,259.0
143733,2630.0,74.0
143737,40870.0,243.0
143739,33744.0,257.0
143740,27171.0,22.0
143741,40579.0,121.0
143743,51834.0,168.0
143744,32302.0,10.0
143745,39418.0,265.0
143746,48091.0,26.0
143747,25009.0,238.0
143751,26457.0,123.0
143752,2630.0,227.0
143755,29140.0,267.0
143757,30342.0,195.0
143759,31081.0,154.0
143763,40462.0,279.0
143764,47269.0,93.0
143767,32604.0,109.0
143768,29755.0,81.0
143769,2630.0,36.0
143770,26713.0,241.0
143772,31031.0,44.0
143773,26184.0,55.0
143775,32280.0,28.0
143776,48000.0,209.0
143777,2630.0,75.0
143778,39641.0,271.0
143780,2630.0,95.0
143782,2630.0,138.0
143784,29519.0,68.0
143785,2630.0,124.0
143786,30125.0,243.0
143787,34831.0,205.0
143788,24802.0,135.0
143790,32489.0,190.0
143793,57744.0,271.0
143794,2630.0,138.0
143799,29143.0,128.0
143800,29917.0,70.0
143801,2630.0,231.0
143803,33863.0,166.0
143804,33655.0,283.0
143806,51780.0,180.0
143807,43265.0,148.0
143808,29119.0,134.0
143809,2630.0,162.0
143810,2630.0,12.0
143811,2630.0,247.0
143813,2630.0,297.0
143814,22106.0,210.0
143815,27096.0,250.0
143816,2630.0,35.0
143817,47391.0,57.0
143818,54258.0,161.0
143822,35446.0,56.0
143824,23167.0,266.0
143829,2630.0,191.0
143830,28947.0,116.0
143831,37479.0,25.0
143832,2630.0,258.0
143835,26817.0,260.0
143836,32412.0,146.0
143837,39265.0,26.0
143838,29426.0,254.0
143839,38569.0,52.0
143840,21866.0,272.0
143842,2630.0,97.0
143846,30490.0,64.0
143850,31846.0,69.0
143851,24863.0,258.0
143853,44316.0,174.0
143856,38950.0,25.0
143857,27841.0,40.0
143858,2630.0,139.0
143859,48604.0,200.0
143860,31127.0,192.0
143861,45933.0,149.0
143862,22413.0,244.0
143865,44689.0,21.0
143866,29825.0,155.0
143869,32172.0,117.0
143870,34326.0,179.0
143871,31197.0,235.0
143872,28861.0,108.0
143873,37871.0,200.0
143875,2630.0,249.0
143876,44368.0,87.0
143877,47783.0,94.0
143879,26660.0,116.0
143885,34324.0,45.0
143886,31441.0,271.0
143887,2630.0,218.0
143889,30185.0,74.0
143892,38180.0,147.0
143893,37180.0,37.0
143894,44279.0,53.0
143895,29609.0,270.0
143897,37554.0,127.0
143899,32698.0,223.0
143901,2630.0,223.0
143903,35367.0,22.0
143905,2630.0,198.0
143906,2630.0,134.0
143909,24447.0,128.0
143910,29225.0,21.0
143911,28470.0,140.0
143914,2630.0,173.0
143915,39098.0,280.0
143916,25172.0,221.0
143918,22734.0,144.0
143920,2630.0,270.0
143921,34364.0,210.0
143922,30764.0,118.0
143928,21643.0,297.0
143930,22582.0,244.0
143931,33396.0,271.0
143932,30440.0,74.0
143933,44923.0,62.0
143934,2630.0,296.0
143935,27767.0,198.0
143936,23799.0,34.0
143938,2630.0,238.0
143939,31433.0,218.0
143940,32449.0,11.0
143945,2630.0,160.0
143947,39700.0,168.0
143948,34965.0,17.0
143952,34536.0,220.0
143954,44337.0,138.0
143955,2630.0,166.0
143959,24341.0,69.0
143961,26266.0,82.0
143962,2630.0,252.0
143963,35991.0,157.0
143964,38590.0,51.0
143965,34423.0,62.0
143966,34031.0,154.0
143967,31836.0,31.0
143969,32122.0,71.0
143970,52205.0,114.0
143971,32476.0,286.0
143972,2630.0,56.0
143976,54217.0,70.0
143979,27797.0,261.0
143981,2630.0,51.0
143982,44879.0,85.0
143986,26162.0,44.0
143987,19908.0,223.0
143989,31394.0,204.0
143991,2630.0,229.0
143992,35541.0,19.0
143994,19171.0,45.0
143995,35834.0,115.0
143997,31613.0,290.0
143998,27815.0,52.0
144001,30527.0,119.0
144002,26684.0,283.0
144007,45788.0,106.0
144008,35782.0,103.0
144009,26974.0,180.0
144010,53157.0,50.0
144013,53681.0,146.0
144015,36727.0,292.0
144017,2630.0,248.0
144020,2630.0,69.0
144021,2630.0,154.0
144022,42771.0,218.0
144023,34427.0,35.0
144024,39213.0,136.0
144025,33927.0,23.0
144026,31016.0,264.0
144029,33222.0,166.0
144030,2630.0,180.0
144032,2630.0,118.0
144033,21013.0,13.0
144034,40625.0,29.0
144035,38988.0,147.0
144036,28665.0,208.0
144037,37458.0,189.0
144038,24790.0,201.0
144039,23833.0,98.0
144040,27054.0,20.0
144042,48211.0,41.0
144043,30151.0,194.0
144045,47148.0,143.0
144046,32709.0,50.0
144047,25983.0,299.0
144050,35108.0,21.0
144052,25226.0,179.0
144054,35374.0,262.0
144055,46220.0,177.0
144057,2630.0,72.0
144058,49071.0,211.0
144060,35720.0,49.0
144061,36293.0,191.0
144065,2630.0,122.0
144069,42629.0,185.0
144070,22999.0,118.0
144071,27750.0,176.0
144074,59969.0,107.0
144075,27843.0,290.0
144077,37946.0,99.0
144078,30720.0,114.0
144080,45350.0,36.0
144082,39937.0,176.0
144083,22514.0,45.0
144086,40828.0,257.0
144091,27147.0,28.0
144096,2630.0,168.0
144097,26256.0,197.0
144098,35519.0,171.0
144101,31675.0,76.0
144102,19034.0,106.0
144104,43942.0,180.0
144105,29332.0,195.0
144106,28427.0,52.0
144107,41245.0,20.0
144108,26266.0,30.0
144109,28961.0,255.0
144112,43343.0,288.0
144113,32014.0,244.0
144114,49835.0,296.0
144115,2630.0,26.0
144117,2630.0,37.0
144123,38443.0,263.0
144124,30092.0,206.0
144125,19351.0,257.0
144130,28542.0,61.0
144131,22038.0,293.0
144132,2630.0,258.0
144133,2630.0,113.0
144135,2630.0,36.0
144136,31028.0,221.0
144137,43627.0,263.0
144139,41272.0,173.0
144140,43361.0,56.0
144144,31945.0,234.0
144145,41757.0,16.0
144146,32387.0,22.0
144147,28359.0,291.0
144148,2630.0,295.0
144149,30270.0,163.0
144150,46031.0,35.0
144151,42993.0,283.0
144152,31935.0,184.0
144153,28219.0,37.0
144154,37980.0,276.0
144158,55839.0,112.0
144159,31823.0,134.0
144161,20162.0,61.0
144162,46885.0,298.0
144163,31612.0,154.0
144165,32462.0,284.0
144167,44238.0,138.0
144168,38119.0,17.0
144170,41217.0,167.0
144172,26396.0,247.0
144173,31607.0,27.0
144175,33164.0,89.0
144176,2630.0,31.0
144177,2630.0,23.0
144178,37421.0,78.0
144179,36133.0,218.0
144181,2630.0,229.0
144182,2630.0,251.0
144184,42685.0,228.0
144185,31789.0,130.0
144187,24615.0,59.0
144189,30687.0,64.0
144191,2630.0,45.0
144193,40225.0,107.0
144194,54828.0,83.0
144198,35123.0,237.0
144199,2630.0,188.0
144204,2630.0,141.0
144207,24906.0,171.0
144209,26833.0,110.0
144210,33378.0,142.0
144211,40060.0,156.0
144212,34569.0,58.0
144214,27409.0,177.0
144215,37633.0,29.0
144217,33190.0,163.0
144219,31158.0,107.0
144221,31393.0,102.0
144223,37220.0,76.0
144226,23835.0,215.0
144227,19080.0,67.0
144228,2630.0,234.0
144231,2630.0,54.0
144232,32825.0,39.0
144233,51974.0,162.0
144234,29462.0,10.0
144236,44125.0,159.0
144237,41400.0,137.0
144238,28967.0,297.0
144239,45222.0,100.0
144240,28379.0,226.0
144242,27702.0,63.0
144243,48300.0,67.0
144244,46985.0,290.0
144245,35392.0,96.0
144246,27171.0,219.0
144249,39424.0,219.0
144250,38612.0,188.0
144251,2630.0,199.0
144252,36846.0,112.0
144253,2630.0,174.0
144254,15893.0,39.0
144255,23080.0,284.0
144258,2630.0,140.0
144259,2630.0,236.0
144261,34620.0,186.0
144264,32819.0,19.0
144265,28556.0,38.0
144267,27211.0,15.0
144268,38556.0,14.0
144269,52824.0,150.0
144270,2630.0,135.0
144271,31253.0,290.0
144272,26299.0,66.0
144273,33761.0,136.0
144276,35573.0,260.0
144277,28174.0,263.0
144278,2630.0,246.0
144279,2630.0,120.0
144282,27301.0,12.0
144283,48176.0,94.0
144285,29044.0,12.0
144287,49306.0,43.0
144288,29615.0,225.0
144289,42955.0,51.0
144292,33705.0,48.0
144293,25241.0,81.0
144295,38332.0,19.0
144296,44617.0,266.0
144297,35804.0,140.0
144300,33196.0,157.0
144302,57572.0,174.0
144304,29375.0,61.0
144305,31578.0,124.0
144306,29510.0,135.0
144310,29027.0,262.0
144311,35879.0,216.0
144312,31874.0,113.0
144314,52252.0,137.0
144315,31648.0,74.0
144316,27422.0,65.0
144317,25959.0,109.0
144318,25190.0,191.0
144320,2630.0,94.0
144321,31674.0,65.0
144323,29861.0,191.0
144324,20921.0,202.0
144325,46706.0,35.0
144331,24388.0,95.0
144332,2630.0,201.0
144333,29545.0,61.0
144334,31808.0,143.0
144335,2630.0,177.0
144336,2630.0,297.0
144337,34884.0,111.0
144338,29815.0,31.0
144341,25404.0,123.0
144345,20882.0,155.0
144347,36996.0,266.0
144348,2630.0,294.0
144349,34617.0,89.0
144351,35018.0,38.0
144352,20914.0,39.0
144353,25295.0,227.0
144355,34506.0,140.0
144356,42134.0,172.0
144357,33116.0,90.0
144360,31987.0,89.0
144361,43963.0,11.0
144364,37358.0,165.0
144367,34302.0,114.0
144370,38029.0,84.0
144372,43483.0,120.0
144374,60856.0,295.0
144377,32252.0,282.0
144381,2630.0,56.0
144382,48654.0,247.0
144383,32151.0,235.0
144388,37950.0,224.0
144389,40421.0,235.0
144390,44628.0,167.0
144391,49260.0,111.0
144392,31694.0,62.0
144394,40087.0,113.0
144395,23352.0,159.0
144396,2630.0,80.0
144397,38907.0,195.0
144401,2630.0,276.0
144407,42466.0,204.0
144408,31036.0,243.0
144410,33615.0,110.0
144413,40084.0,20.0
144415,51068.0,199.0
144416,2630.0,166.0
144417,41363.0,205.0
144419,58279.0,250.0
144420,31158.0,259.0
144421,30217.0,259.0
144422,2630.0,242.0
144423,28220.0,31.0
144425,28605.0,290.0
144426,30770.0,185.0
144427,34168.0,160.0
144429,36002.0,178.0
144430,20582.0,230.0
144431,23483.0,162.0
144432,43085.0,159.0
144433,26997.0,190.0
144434,37550.0,227.0
144435,29639.0,149.0
144436,26265.0,222.0
144438,42200.0,253.0
144439,55602.0,68.0
144440,34975.0,150.0
144441,41086.0,30.0
144442,35059.0,97.0
144444,25395.0,242.0
144445,35338.0,155.0
144446,27852.0,220.0
144448,59805.0,220.0
144451,32383.0,101.0
144452,39089.0,127.0
144453,29619.0,100.0
144459,2630.0,288.0
144462,44199.0,249.0
144463,54997.0,51.0
144465,2630.0,279.0
144466,21579.0,230.0
144467,2630.0,67.0
144469,26298.0,10.0
144472,38854.0,15.0
144474,2630.0,110.0
144476,34501.0,270.0
144477,47231.0,146.0
144481,25082.0,299.0
144484,27779.0,199.0
144486,41670.0,290.0
144487,2630.0,115.0
144488,46963.0,229.0
144489,35641.0,288.0
144490,25083.0,33.0
144491,33466.0,223.0
144492,26389.0,165.0
144493,38403.0,243.0
144494,27238.0,50.0
144495,39460.0,108.0
144496,31733.0,30.0
144497,37099.0,90.0
144505,24311.0,269.0
144507,36248.0,23.0
144508,44597.0,99.0
144509,38485.0,30.0
144511,2630.0,103.0
144512,29718.0,236.0
144513,21522.0,88.0
144515,28235.0,187.0
144516,27784.0,255.0
144517,2630.0,139.0
144518,40654.0,33.0
144521,33989.0,19.0
144526,41633.0,75.0
144527,23523.0,157.0
144529,28548.0,117.0
144530,27405.0,96.0
144531,31271.0,167.0
144532,2630.0,156.0
144534,28036.0,281.0
144538,32451.0,248.0
144539,2630.0,85.0
144541,28448.0,163.0
144543,27845.0,245.0
144545,31951.0,49.0
144547,2630.0,121.0
144550,2630.0,128.0
144551,43534.0,149.0
144552,23290.0,27.0
144553,32626.0,183.0
144555,25233.0,32.0
144556,24886.0,209.0
144558,31326.0,204.0
144559,51070.0,45.0
144560,35178.0,209.0
144562,23962.0,281.0
144563,23895.0,179.0
144568,46518.0,119.0
144570,19706.0,250.0
144571,2630.0,175.0
144574,37577.0,169.0
144576,29887.0,65.0
144577,2630.0,72.0
144579,24213.0,68.0
144580,53823.0,210.0
144581,29435.0,225.0
144585,53551.0,115.0
144586,2630.0,254.0
144587,50633.0,287.0
144590,2630.0,133.0
144592,39016.0,160.0
144593,25217.0,52.0
144594,39176.0,167.0
144596,13746.0,163.0
144598,2630.0,172.0
144599,43173.0,86.0
144600,34585.0,226.0
144601,45003.0,133.0
144603,25000.0,69.0
144604,59983.0,194.0
144605,2630.0,195.0
144607,2630.0,53.0
144609,38150.0,22.0
144610,2630.0,294.0
144611,2630.0,174.0
144612,41504.0,180.0
144613,2630.0,264.0
144616,32027.0,266.0
144617,36589.0,283.0
144618,20677.0,40.0
144619,36686.0,75.0
144623,29209.0,62.0
144627,33064.0,277.0
144628,36038.0,113.0
144629,33129.0,294.0
144632,29726.0,90.0
144633,40287.0,26.0
144634,2630.0,240.0
144635,29404.0,13.0
144638,34063.0,63.0
144639,30406.0,128.0
144640,39238.0,287.0
144641,28850.0,65.0
144642,32821.0,18.0
144643,31871.0,152.0
144644,34445.0,163.0
144647,29414.0,68.0
144648,28559.0,47.0
144649,42556.0,235.0
144651,38691.0,136.0
144654,42492.0,132.0
144655,2630.0,166.0
144657,2630.0,36.0
144659,36324.0,181.0
144661,27709.0,81.0
144662,2630.0,102.0
144664,33701.0,203.0
144665,28261.0,56.0
144669,36866.0,14.0
144670,39103.0,185.0
144675,27254.0,16.0
144677,31526.0,238.0
144678,31445.0,221.0
144679,29455.0,165.0
144681,2630.0,137.0
144682,34581.0,92.0
144683,45982.0,218.0
144684,57075.0,167.0
144687,2630.0,52.0
144688,29168.0,280.0
144689,26284.0,220.0
144690,41882.0,299.0
144691,35818.0,177.0
144692,38986.0,264.0
144693,34858.0,73.0
144695,31954.0,213.0
144699,2630.0,174.0
144700,32429.0,33.0
144701,32232.0,23.0
144703,34914.0,10.0
144704,39550.0,132.0
144705,2630.0,284.0
144706,37746.0,221.0
144707,56849.0,16.0
144708,37573.0,80.0
144709,2630.0,128.0
144710,42337.0,32.0
144712,28667.0,70.0
144715,34514.0,295.0
144716,25789.0,236.0
144721,28313.0,279.0
144722,2630.0,79.0
144723,31178.0,112.0
144725,58116.0,218.0
144728,26995.0,193.0
144730,38939.0,78.0
144731,52732.0,138.0
144733,22103.0,199.0
144734,35167.0,96.0
144736,37248.0,21.0
144737,47183.0,86.0
144738,37752.0,235.0
144739,32360.0,96.0
144740,27861.0,136.0
144741,29385.0,74.0
144742,2630.0,271.0
144743,34656.0,281.0
144745,24839.0,222.0
144747,31253.0,139.0
144748,24952.0,199.0
144749,38114.0,133.0
144752,37057.0,158.0
144753,2630.0,225.0
144754,32184.0,75.0
144755,40186.0,259.0
144759,26455.0,44.0
144760,30391.0,191.0
144761,25794.0,263.0
144762,34710.0,162.0
144763,42388.0,63.0
